2023-11-13 15:36:46,789 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Tip_Verowhite-1
2023-11-13 15:36:46,789 INFO  ExportHelperExtension.cs: 1136 - Found 162 in Tip_Verowhite-1
2023-11-13 15:36:46,793 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Tip_Verowhite-1
2023-11-13 15:36:46,793 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Soft_Agilus-1
2023-11-13 15:36:46,793 INFO  ExportHelperExtension.cs: 1136 - Found 114 in Soft_Agilus-1
2023-11-13 15:36:46,793 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Soft_Agilus-1
2023-11-13 15:36:46,793 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rigid_Verowhite-1
2023-11-13 15:36:46,793 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Rigid_Verowhite-1
2023-11-13 15:36:46,793 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rigid_Verowhite-1
2023-11-13 15:36:46,819 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-13 15:38:02,920 INFO  SwAddin.cs: 294 - Assembly export called for file 装配体2.SLDASM
2023-11-13 15:38:02,920 INFO  SwAddin.cs: 299 - Save is required
2023-11-13 15:38:02,920 INFO  SwAddin.cs: 313 - Saving assembly
2023-11-13 15:38:03,429 INFO  SwAddin.cs: 316 - Opening property manager
2023-11-13 15:38:03,430 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 装配体2.SLDASM
2023-11-13 15:38:03,430 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 装配体2.SLDASM
2023-11-13 15:38:03,431 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in 装配体2.SLDASM
2023-11-13 15:38:03,431 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-11-13 15:38:03,431 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2023-11-13 15:38:03,431 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Mount-1
2023-11-13 15:38:03,432 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Mount-1
2023-11-13 15:38:03,432 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Mount-1
2023-11-13 15:38:03,432 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Tip_Verowhite-1
2023-11-13 15:38:03,432 INFO  ExportHelperExtension.cs: 1136 - Found 162 in Tip_Verowhite-1
2023-11-13 15:38:03,433 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Tip_Verowhite-1
2023-11-13 15:38:03,433 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Soft_Agilus-1
2023-11-13 15:38:03,433 INFO  ExportHelperExtension.cs: 1136 - Found 114 in Soft_Agilus-1
2023-11-13 15:38:03,434 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Soft_Agilus-1
2023-11-13 15:38:03,434 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rigid_Verowhite-1
2023-11-13 15:38:03,434 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Rigid_Verowhite-1
2023-11-13 15:38:03,435 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rigid_Verowhite-1
2023-11-13 15:38:03,435 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 装配体2.SLDASM
2023-11-13 15:38:03,435 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 装配体2.SLDASM
2023-11-13 15:38:03,435 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 装配体2.SLDASM
2023-11-13 15:38:03,435 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-11-13 15:38:03,436 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2023-11-13 15:38:03,436 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Mount-1
2023-11-13 15:38:03,436 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Mount-1
2023-11-13 15:38:03,436 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Mount-1
2023-11-13 15:38:03,437 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Tip_Verowhite-1
2023-11-13 15:38:03,437 INFO  ExportHelperExtension.cs: 1136 - Found 162 in Tip_Verowhite-1
2023-11-13 15:38:03,437 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Tip_Verowhite-1
2023-11-13 15:38:03,438 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Soft_Agilus-1
2023-11-13 15:38:03,438 INFO  ExportHelperExtension.cs: 1136 - Found 114 in Soft_Agilus-1
2023-11-13 15:38:03,438 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Soft_Agilus-1
2023-11-13 15:38:03,438 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rigid_Verowhite-1
2023-11-13 15:38:03,439 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Rigid_Verowhite-1
2023-11-13 15:38:03,439 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rigid_Verowhite-1
2023-11-13 15:38:03,612 INFO  SwAddin.cs: 339 - Loading config tree
2023-11-13 15:38:03,612 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-11-13 15:38:03,613 INFO  SwAddin.cs: 344 - Showing property manager
2023-11-13 15:38:14,063 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
